modulo_id,titulo,ordem,duracao_minutos,tipo
233,Aula 1: Eos doloribus temporibus quasi,1,14,texto
233,Aula 2: Eligendi nobis maiores consequatur id ab,2,6,quiz
233,Aula 3: Accusamus consequuntur ex porro soluta provident,3,31,quiz
233,Aula 4: Saepe provident aperiam optio,4,22,quiz
233,Aula 5: Ullam quidem minus,5,24,quiz
233,Aula 6: Corporis quam cupiditate,6,37,texto
233,Aula 7: Voluptates praesentium esse necessitatibus harum,7,28,texto
233,Aula 8: Id totam ullam eum voluptatem,8,34,video
233,Aula 9: Assumenda reiciendis asperiores fuga sit,9,5,video
233,Aula 10: Velit ullam repellat suscipit,10,23,video
233,Aula 11: Officia nam tenetur quas quos in,11,33,texto
233,Aula 12: Magnam beatae consectetur,12,43,video
233,Aula 13: Ex esse labore tempora,13,44,quiz
233,Aula 14: Veritatis assumenda porro ab iste deleniti,14,23,texto
234,Aula 1: Ipsum minus placeat,1,23,quiz
234,Aula 2: Consequatur facere consequuntur voluptatem,2,43,quiz
234,Aula 3: Mollitia voluptatum veniam sapiente,3,25,quiz
234,Aula 4: Sapiente distinctio atque harum,4,42,quiz
234,Aula 5: Accusamus alias libero accusamus recusandae,5,41,texto
234,Aula 6: Nam et assumenda rem nostrum omnis,6,37,quiz
235,Aula 1: Adipisci illum corrupti consequuntur asperiores,1,17,video
235,Aula 2: Tenetur dolorum molestiae reprehenderit,2,37,video
235,Aula 3: Ducimus culpa facilis,3,40,texto
235,Aula 4: Autem dolore impedit dignissimos ex,4,39,texto
235,Aula 5: Quidem quam quo,5,36,texto
235,Aula 6: Quisquam recusandae mollitia minima,6,29,quiz
235,Aula 7: Eveniet mollitia id recusandae nihil,7,26,quiz
235,Aula 8: Beatae est voluptatum vero alias recusandae,8,40,video
235,Aula 9: Occaecati nam iure,9,6,quiz
235,Aula 10: Maxime iste provident temporibus,10,45,quiz
235,Aula 11: Aliquid repellat vel iure,11,37,texto
235,Aula 12: Voluptates suscipit earum recusandae,12,10,video
236,Aula 1: Eos nisi cupiditate,1,14,texto
236,Aula 2: Porro distinctio rem alias quod explicabo,2,24,video
236,Aula 3: Dolor beatae sapiente praesentium reprehenderit,3,24,video
236,Aula 4: Fuga nobis voluptate,4,5,texto
236,Aula 5: Autem praesentium quo,5,18,texto
236,Aula 6: Quas impedit pariatur,6,45,video
236,Aula 7: Recusandae eligendi eos odio,7,44,video
236,Aula 8: Quisquam animi ducimus cum ratione,8,9,video
236,Aula 9: Veritatis voluptate fugiat hic explicabo laboriosam,9,25,texto
236,Aula 10: Quae corporis asperiores ut,10,32,quiz
236,Aula 11: Dolor temporibus nisi tenetur error,11,24,texto
237,Aula 1: Similique sed numquam,1,22,video
237,Aula 2: Neque fuga nemo,2,33,texto
237,Aula 3: Eveniet culpa sequi quaerat,3,8,texto
237,Aula 4: Exercitationem voluptates blanditiis,4,35,video
237,Aula 5: Alias ex repellat,5,25,video
238,Aula 1: Libero quidem exercitationem,1,42,quiz
238,Aula 2: Tempora mollitia eveniet cupiditate,2,42,texto
238,Aula 3: Ipsa minus debitis doloribus,3,40,quiz
238,Aula 4: Quod assumenda dolorem inventore id eveniet,4,34,video
238,Aula 5: Dolore repellendus suscipit quod,5,37,quiz
238,Aula 6: Voluptatum ut vel,6,12,texto
238,Aula 7: Mollitia porro soluta,7,14,texto
238,Aula 8: Corporis magni deleniti ex,8,43,texto
238,Aula 9: Neque tempora optio,9,28,quiz
238,Aula 10: Hic nemo a adipisci praesentium hic,10,15,quiz
238,Aula 11: Aperiam iste beatae,11,44,quiz
238,Aula 12: Provident totam necessitatibus necessitatibus quidem,12,12,video
238,Aula 13: Enim explicabo quas voluptatem at sit,13,16,quiz
239,Aula 1: Rerum autem eligendi earum,1,6,video
239,Aula 2: Excepturi cupiditate tenetur praesentium velit,2,20,quiz
239,Aula 3: Est eos adipisci ducimus debitis,3,30,texto
239,Aula 4: Porro esse ipsum ipsa,4,38,quiz
239,Aula 5: A optio quas accusantium alias,5,36,texto
239,Aula 6: Amet provident similique at fugiat ipsum expedita,6,23,quiz
239,Aula 7: Ipsam nam voluptatum,7,28,quiz
239,Aula 8: Doloribus delectus eius dicta debitis expedita,8,22,texto
239,Aula 9: Doloribus rerum ducimus itaque animi,9,45,texto
239,Aula 10: Incidunt alias ullam,10,43,video
239,Aula 11: Consectetur ab repellat sequi,11,5,video
239,Aula 12: Aliquid fuga illum,12,18,video
239,Aula 13: Dolores non maiores doloremque,13,32,video
240,Aula 1: Officia et voluptates qui,1,11,video
240,Aula 2: Et excepturi ducimus quae porro repellat,2,29,quiz
240,Aula 3: Sint blanditiis beatae,3,12,texto
240,Aula 4: Necessitatibus maxime molestiae est eaque,4,7,texto
240,Aula 5: Dolor odit aut aliquid exercitationem minus,5,34,quiz
240,Aula 6: Dolor tempora porro laboriosam numquam hic,6,6,video
240,Aula 7: Officia dolor deleniti,7,7,video
240,Aula 8: Culpa accusantium eaque,8,32,quiz
240,Aula 9: Totam eaque veniam,9,31,quiz
240,Aula 10: Impedit explicabo minus facilis tenetur nesciunt,10,38,texto
240,Aula 11: Magnam sapiente maiores ducimus,11,13,texto
240,Aula 12: Repellendus exercitationem consequatur,12,13,quiz
240,Aula 13: Eligendi omnis ducimus at omnis modi,13,44,texto
240,Aula 14: Atque labore voluptatem voluptatibus modi,14,44,video
241,Aula 1: Provident deleniti ut,1,15,texto
241,Aula 2: Magnam fugiat maxime neque saepe,2,25,quiz
241,Aula 3: Quam non pariatur,3,42,video
241,Aula 4: Veniam perferendis vitae,4,27,quiz
241,Aula 5: Debitis saepe voluptates ex,5,37,quiz
242,Aula 1: Tempora vitae commodi,1,39,quiz
242,Aula 2: Autem odio omnis itaque autem,2,39,texto
242,Aula 3: Quam placeat et sapiente quas,3,37,texto
242,Aula 4: Vero expedita rerum nemo,4,36,video
242,Aula 5: Esse eos magnam,5,20,texto
242,Aula 6: Quam eveniet saepe,6,29,video
242,Aula 7: Quaerat nobis dolorem laudantium accusamus,7,11,video
242,Aula 8: Unde provident tempora placeat natus at,8,24,texto
242,Aula 9: In praesentium iure,9,21,texto
242,Aula 10: Est rerum hic,10,14,video
242,Aula 11: Nobis illum alias amet a,11,43,quiz
242,Aula 12: Doloremque recusandae tempora non vitae aliquam,12,31,texto
243,Aula 1: Officiis perferendis consectetur dolorum perferendis,1,25,texto
243,Aula 2: Occaecati quasi fugit,2,38,texto
243,Aula 3: Iure temporibus eaque nam vero magnam,3,40,quiz
243,Aula 4: Dolor laboriosam totam aut,4,22,quiz
243,Aula 5: Saepe iste quam accusantium,5,5,video
243,Aula 6: A facilis ducimus,6,44,video
243,Aula 7: Doloremque explicabo quasi quis,7,38,texto
243,Aula 8: Deserunt facilis quam cum nihil,8,20,video
243,Aula 9: Id sint officiis,9,22,video
244,Aula 1: Quos rem consequatur distinctio sint,1,28,quiz
244,Aula 2: Consectetur maxime deleniti beatae magni,2,38,video
244,Aula 3: Praesentium sint dignissimos maiores deleniti,3,44,quiz
244,Aula 4: Quasi atque laborum maiores nam asperiores,4,44,texto
244,Aula 5: Aut nobis provident recusandae,5,12,texto
245,Aula 1: Nulla explicabo quia quia,1,6,video
245,Aula 2: Adipisci accusantium ratione nobis voluptatem optio,2,15,texto
245,Aula 3: Laudantium quaerat exercitationem,3,35,quiz
245,Aula 4: Eveniet illo atque,4,39,quiz
245,Aula 5: Dolor dolorem consequatur,5,30,quiz
245,Aula 6: Qui praesentium quidem consequatur delectus quae,6,9,quiz
245,Aula 7: Sequi laboriosam necessitatibus,7,44,video
245,Aula 8: Ex sint asperiores ullam rem sunt,8,32,texto
245,Aula 9: Beatae et consequuntur sunt,9,27,texto
245,Aula 10: Architecto necessitatibus nemo porro dolores,10,39,quiz
245,Aula 11: Ea placeat quaerat assumenda voluptas ipsa,11,43,quiz
245,Aula 12: Eos libero rerum dolore natus,12,43,texto
246,Aula 1: Eum odio dolore,1,36,texto
246,Aula 2: Commodi velit error ipsa,2,19,video
246,Aula 3: Harum doloribus illum,3,36,quiz
246,Aula 4: Eum optio dolore,4,18,quiz
246,Aula 5: Illo iure esse aliquid nisi provident,5,14,video
246,Aula 6: Voluptatem soluta veritatis dignissimos,6,5,texto
246,Aula 7: Ducimus a error ea repellat,7,8,video
246,Aula 8: Pariatur velit reiciendis molestias placeat eum,8,38,texto
246,Aula 9: Mollitia quos veniam quas laudantium veritatis,9,17,texto
246,Aula 10: Inventore voluptas maxime doloribus nisi voluptate,10,25,quiz
246,Aula 11: Deleniti quod cum maiores harum similique,11,27,video
246,Aula 12: Eos recusandae nemo,12,44,texto
246,Aula 13: Accusantium labore ea,13,8,texto
247,Aula 1: Totam aut autem esse at culpa,1,35,video
247,Aula 2: Nam corrupti cum eius,2,12,video
247,Aula 3: Molestiae sequi ab,3,10,video
247,Aula 4: Aliquid magnam ipsum praesentium sed,4,18,quiz
247,Aula 5: Doloremque explicabo aspernatur modi a nam,5,18,quiz
247,Aula 6: Id animi illum,6,19,video
247,Aula 7: Nesciunt pariatur atque eveniet repellat,7,8,texto
247,Aula 8: Quidem reiciendis odio vero,8,39,video
247,Aula 9: Voluptatem odio ullam expedita earum animi,9,29,video
248,Aula 1: Optio fugiat rerum similique,1,30,texto
248,Aula 2: Eligendi corporis vitae est autem atque,2,35,texto
248,Aula 3: Accusamus iusto modi perspiciatis illo rerum,3,40,quiz
248,Aula 4: Reprehenderit molestias accusantium,4,28,quiz
248,Aula 5: Minus sit accusantium ex laboriosam ipsa,5,25,texto
248,Aula 6: Nam consequatur recusandae saepe quibusdam,6,39,video
248,Aula 7: Accusamus maiores molestias,7,42,quiz
248,Aula 8: Voluptatibus facere eveniet reiciendis atque,8,7,texto
248,Aula 9: Soluta corporis hic necessitatibus,9,21,texto
248,Aula 10: Ratione repudiandae consectetur culpa incidunt,10,34,video
248,Aula 11: Odio voluptatum excepturi neque,11,16,texto
248,Aula 12: Provident animi deleniti iste,12,33,quiz
249,Aula 1: Facilis sint id asperiores sit facere soluta,1,22,quiz
249,Aula 2: Dicta alias ab officia excepturi,2,24,video
249,Aula 3: Libero rerum aliquid placeat culpa,3,29,video
249,Aula 4: Corporis minima sint quasi odit,4,35,video
249,Aula 5: Officiis ipsa recusandae veniam consectetur ab,5,7,quiz
249,Aula 6: Sunt qui dolorem laborum,6,22,texto
249,Aula 7: Aut ipsam aperiam,7,41,quiz
249,Aula 8: Quidem quo provident,8,23,video
249,Aula 9: Dicta perspiciatis ab,9,45,quiz
249,Aula 10: Numquam ut officia delectus a omnis,10,15,video
249,Aula 11: Sequi beatae in deserunt hic cum,11,19,quiz
249,Aula 12: Ducimus rerum minima,12,34,texto
249,Aula 13: Aut quos quibusdam magni tempora,13,39,video
249,Aula 14: Unde laudantium totam vero porro dignissimos,14,8,video
250,Aula 1: Facilis doloremque labore,1,20,texto
250,Aula 2: Incidunt unde expedita architecto,2,34,quiz
250,Aula 3: Officia tempora labore deleniti,3,7,texto
250,Aula 4: Asperiores repudiandae debitis totam modi numquam,4,28,video
250,Aula 5: Voluptate natus quod nulla voluptate quaerat,5,40,quiz
250,Aula 6: Exercitationem debitis eius molestias iusto,6,41,video
250,Aula 7: Exercitationem dolorem minus aspernatur quos,7,14,video
250,Aula 8: Officiis reprehenderit tenetur,8,41,quiz
250,Aula 9: Assumenda alias natus laudantium,9,12,quiz
250,Aula 10: Fugiat laudantium odit magni dicta,10,36,texto
251,Aula 1: Tempore non perferendis nobis,1,8,texto
251,Aula 2: Natus animi quae,2,35,texto
251,Aula 3: Perspiciatis sint cumque maiores ea,3,36,video
251,Aula 4: Enim facilis ea exercitationem at corrupti,4,18,texto
251,Aula 5: Possimus provident reiciendis,5,22,video
251,Aula 6: Vitae tempora nisi et a provident,6,28,video
251,Aula 7: Rerum totam rerum sunt,7,10,video
251,Aula 8: Eligendi possimus ex nam corporis,8,20,texto
251,Aula 9: Blanditiis nisi quibusdam praesentium quaerat,9,30,texto
251,Aula 10: Quae autem nam consectetur,10,33,texto
252,Aula 1: Illo eum perferendis id dignissimos quia,1,33,video
252,Aula 2: Quibusdam autem nulla rerum,2,44,video
252,Aula 3: Reiciendis labore autem atque occaecati,3,7,video
252,Aula 4: Odit nihil ullam voluptates dolorum aperiam,4,24,quiz
252,Aula 5: Corrupti sit unde,5,8,video
252,Aula 6: Atque earum dolore,6,7,video
253,Aula 1: Recusandae accusamus non minima eveniet,1,38,video
253,Aula 2: Corporis corporis suscipit quisquam,2,20,video
253,Aula 3: Neque magni quo officia deserunt sit,3,18,quiz
253,Aula 4: Temporibus laboriosam eveniet inventore id,4,27,quiz
253,Aula 5: Quod aliquid veritatis sapiente,5,27,quiz
253,Aula 6: Nihil quasi sit dolorum eos consectetur,6,45,texto
253,Aula 7: Excepturi quas cumque deserunt illo impedit,7,19,quiz
253,Aula 8: Totam dolores dolore temporibus quam,8,11,video
253,Aula 9: Tempore debitis nemo accusamus,9,7,texto
253,Aula 10: Quod earum dignissimos,10,26,texto
253,Aula 11: Eius illo temporibus delectus sint blanditiis,11,8,video
253,Aula 12: Nihil eum nulla mollitia laborum minima sed,12,39,quiz
253,Aula 13: Non deleniti iusto neque,13,8,texto
254,Aula 1: Voluptatibus illum dolor,1,24,quiz
254,Aula 2: Nam ipsum eos,2,39,video
254,Aula 3: Tempore beatae laboriosam,3,19,quiz
254,Aula 4: Expedita facilis sint,4,27,texto
254,Aula 5: Dignissimos quaerat magni impedit maiores autem,5,27,quiz
254,Aula 6: Dolores necessitatibus quaerat,6,10,video
254,Aula 7: Perspiciatis quae tenetur architecto modi,7,7,quiz
254,Aula 8: Nobis vel labore est impedit,8,42,quiz
254,Aula 9: Quod nostrum in perspiciatis occaecati animi,9,41,texto
254,Aula 10: Sapiente nostrum ad similique,10,28,video
255,Aula 1: Veniam tempora tempore aspernatur nulla facilis,1,11,quiz
255,Aula 2: Corrupti neque autem eos beatae ipsam,2,8,video
255,Aula 3: Culpa iste omnis repudiandae repellat,3,33,texto
255,Aula 4: Officiis architecto quia ab minima,4,35,quiz
255,Aula 5: Modi tenetur dolor,5,34,quiz
255,Aula 6: Nobis voluptates quia et eligendi,6,42,quiz
255,Aula 7: Voluptate recusandae dicta itaque molestiae,7,24,texto
255,Aula 8: Nihil nisi quisquam aliquid quam,8,13,video
255,Aula 9: Officiis molestiae maiores fugiat reprehenderit,9,20,quiz
255,Aula 10: Aut dolores quidem dicta pariatur praesentium,10,45,texto
255,Aula 11: Repellat quisquam similique,11,33,quiz
255,Aula 12: Cum consequatur doloribus dicta reiciendis,12,22,texto
256,Aula 1: Expedita atque consectetur,1,25,video
256,Aula 2: Consequatur impedit nam incidunt,2,31,video
256,Aula 3: Officia quae fugit,3,31,texto
256,Aula 4: Sunt ratione nemo,4,9,video
256,Aula 5: Soluta ea illum quos,5,21,quiz
256,Aula 6: Quaerat quisquam harum architecto necessitatibus optio,6,40,quiz
256,Aula 7: Sunt quibusdam beatae aliquid repellendus,7,43,video
256,Aula 8: Magni earum odio consequuntur delectus culpa,8,25,texto
256,Aula 9: Incidunt error fugit,9,31,video
256,Aula 10: Perferendis qui nihil,10,7,video
256,Aula 11: Illum quibusdam debitis rerum sit,11,44,quiz
256,Aula 12: Ex veniam incidunt totam quis cupiditate,12,40,texto
256,Aula 13: Totam saepe molestias voluptatem odit expedita,13,38,video
257,Aula 1: Veritatis modi nam quasi laborum sit,1,17,quiz
257,Aula 2: Optio exercitationem voluptas repudiandae,2,31,video
257,Aula 3: Velit dolores aperiam,3,18,video
257,Aula 4: Aspernatur omnis illo quod,4,26,texto
257,Aula 5: Dolore dolorem reiciendis vitae,5,42,video
257,Aula 6: Perspiciatis vel beatae aperiam,6,22,quiz
257,Aula 7: Dolore impedit reiciendis,7,11,video
258,Aula 1: Nostrum nostrum necessitatibus provident saepe non,1,38,video
258,Aula 2: Eveniet sint sed dolorem corporis,2,9,quiz
258,Aula 3: Cumque doloribus repellendus,3,41,quiz
258,Aula 4: Natus perferendis dolorum,4,25,quiz
258,Aula 5: Totam sunt officia ad vel,5,24,texto
258,Aula 6: A numquam tenetur suscipit nisi dignissimos quaerat,6,12,video
258,Aula 7: Amet odio soluta perferendis nihil temporibus,7,35,texto
258,Aula 8: Ratione consequatur perferendis molestiae unde,8,19,texto
258,Aula 9: Asperiores harum debitis facere mollitia,9,29,video
259,Aula 1: Ipsam quas libero facere optio,1,44,video
259,Aula 2: Repudiandae dignissimos possimus aliquid explicabo,2,35,video
259,Aula 3: Laboriosam quaerat unde,3,14,video
259,Aula 4: Reprehenderit ea expedita ipsum sequi,4,29,texto
259,Aula 5: Cumque tempora sit laborum quas,5,29,video
259,Aula 6: Occaecati minus ratione,6,43,quiz
259,Aula 7: Vitae voluptas suscipit culpa maxime,7,39,quiz
259,Aula 8: Aliquid ipsa ipsa aut maiores,8,27,quiz
259,Aula 9: Dolor eveniet aliquid,9,25,quiz
259,Aula 10: Blanditiis blanditiis incidunt,10,20,video
259,Aula 11: Quos nisi tempora quasi adipisci,11,23,texto
259,Aula 12: Non error recusandae explicabo optio facere,12,30,texto
259,Aula 13: Quia vero laborum,13,43,quiz
259,Aula 14: Sapiente aliquid atque nihil atque quas,14,15,texto
260,Aula 1: Suscipit assumenda cum,1,7,video
260,Aula 2: Illo nesciunt ducimus,2,27,quiz
260,Aula 3: Eveniet quisquam corporis facilis dolores,3,38,video
260,Aula 4: Iste ea repellendus adipisci minus,4,37,video
260,Aula 5: Aliquid aspernatur molestias itaque,5,27,texto
260,Aula 6: Voluptas laboriosam quibusdam doloribus,6,15,quiz
260,Aula 7: Pariatur nobis laborum quaerat non,7,6,texto
260,Aula 8: Quas rem beatae velit,8,24,quiz
260,Aula 9: Rem ducimus sit,9,43,texto
261,Aula 1: Modi hic qui perspiciatis vitae,1,10,texto
261,Aula 2: Quibusdam voluptatem eveniet,2,34,video
261,Aula 3: Nesciunt quos velit,3,37,quiz
261,Aula 4: Pariatur illo occaecati ipsum necessitatibus id,4,27,quiz
261,Aula 5: Quibusdam doloremque architecto rem earum,5,45,quiz
261,Aula 6: Beatae quod optio,6,10,video
261,Aula 7: Debitis sunt eum,7,25,video
261,Aula 8: Distinctio tempore saepe,8,17,texto
262,Aula 1: Numquam quas provident dolor tempora,1,38,video
262,Aula 2: Fugit officiis necessitatibus vitae,2,33,texto
262,Aula 3: Nisi laudantium officia cupiditate ipsa,3,18,video
262,Aula 4: Recusandae rem harum,4,5,quiz
262,Aula 5: Labore atque quas laborum,5,28,video
262,Aula 6: Eveniet autem blanditiis,6,43,texto
262,Aula 7: Voluptates asperiores et dicta cum inventore,7,25,texto
262,Aula 8: Illo deserunt explicabo,8,18,video
262,Aula 9: Nam beatae facilis,9,36,quiz
262,Aula 10: Magni vero sequi,10,11,video
263,Aula 1: Dolorem adipisci ipsa,1,34,texto
263,Aula 2: Eius quia modi laborum,2,21,quiz
263,Aula 3: Hic doloremque rem laboriosam sed molestias,3,21,quiz
263,Aula 4: Reiciendis sapiente beatae,4,20,quiz
263,Aula 5: Corporis quam quos voluptatibus expedita in,5,12,quiz
263,Aula 6: Omnis iste nulla,6,31,quiz
264,Aula 1: Laborum eveniet quisquam magnam,1,42,video
264,Aula 2: Fugit quaerat voluptatem modi ipsa qui,2,30,video
264,Aula 3: Odit quibusdam non labore totam,3,39,video
264,Aula 4: Impedit quo exercitationem unde delectus,4,19,video
264,Aula 5: Aliquam sequi ullam,5,18,video
264,Aula 6: Nostrum eaque ea totam aliquam molestias,6,23,texto
264,Aula 7: Occaecati beatae possimus eligendi,7,28,quiz
264,Aula 8: Voluptates nihil quos quaerat optio repellendus,8,18,quiz
265,Aula 1: Fugit laborum quisquam nesciunt,1,17,quiz
265,Aula 2: Ex ducimus quibusdam ea,2,10,quiz
265,Aula 3: Dolores atque reprehenderit voluptas,3,8,video
265,Aula 4: Hic cumque exercitationem perspiciatis voluptates dolorum aspernatur,4,37,video
265,Aula 5: Dolorem accusamus in,5,23,video
265,Aula 6: Mollitia repellat reprehenderit temporibus iure,6,26,quiz
265,Aula 7: Explicabo deleniti reiciendis odit commodi,7,25,video
265,Aula 8: Provident quibusdam explicabo ipsum omnis,8,43,video
265,Aula 9: Dignissimos aliquid rem eaque architecto,9,22,quiz
265,Aula 10: Harum repellendus excepturi,10,27,texto
265,Aula 11: Illo expedita nam laboriosam,11,18,quiz
265,Aula 12: Amet magnam a et similique qui,12,9,quiz
266,Aula 1: Aliquam eum veniam qui ullam ipsa,1,7,video
266,Aula 2: Amet hic adipisci nobis,2,17,video
266,Aula 3: Vero maiores eos velit repellendus,3,35,texto
266,Aula 4: Laborum quaerat iure,4,26,texto
266,Aula 5: Reiciendis architecto velit voluptatum,5,19,video
266,Aula 6: Adipisci accusamus corporis,6,12,texto
266,Aula 7: Harum aspernatur eos,7,33,quiz
266,Aula 8: Expedita perspiciatis sequi,8,26,video
266,Aula 9: Modi necessitatibus mollitia officia mollitia iusto,9,22,texto
266,Aula 10: Deserunt perferendis minus iure incidunt magni,10,30,video
266,Aula 11: Perferendis veritatis a eaque sint corrupti,11,25,texto
266,Aula 12: Sit incidunt reprehenderit,12,25,video
266,Aula 13: Animi possimus quasi aliquid et,13,10,quiz
267,Aula 1: Iste delectus ducimus dolor,1,29,texto
267,Aula 2: Consequatur veniam cum ab nihil,2,11,texto
267,Aula 3: Qui impedit hic quam alias quae,3,40,quiz
267,Aula 4: Fugit laborum reiciendis non aliquam,4,12,video
267,Aula 5: Atque enim dolore ducimus autem,5,25,texto
267,Aula 6: Eum odit cumque ipsa,6,26,texto
267,Aula 7: Consequuntur deleniti quisquam quas,7,45,video
267,Aula 8: Dolores ea et quo illum repellendus,8,19,texto
267,Aula 9: Beatae harum itaque ab,9,27,texto
268,Aula 1: Autem non adipisci,1,41,quiz
268,Aula 2: Quod dolor esse cum aliquam,2,19,quiz
268,Aula 3: Neque provident ex,3,43,quiz
268,Aula 4: Explicabo odit aspernatur ipsa inventore vel,4,32,quiz
268,Aula 5: Quisquam quae distinctio aut corporis,5,17,texto
268,Aula 6: Nostrum nam cum similique quaerat,6,44,video
268,Aula 7: Quaerat a officia placeat,7,5,video
268,Aula 8: Libero nostrum culpa,8,41,quiz
268,Aula 9: Magnam temporibus et nihil,9,17,texto
268,Aula 10: Dignissimos doloribus fugiat,10,29,video
268,Aula 11: A quos assumenda harum,11,31,quiz
268,Aula 12: Repudiandae exercitationem laudantium nihil,12,43,texto
268,Aula 13: Debitis harum sapiente,13,15,texto
269,Aula 1: Aliquid mollitia voluptates incidunt,1,17,quiz
269,Aula 2: Illum temporibus dolorem quaerat,2,40,quiz
269,Aula 3: Sapiente ipsam nemo tempora,3,32,video
269,Aula 4: Debitis hic architecto,4,36,video
269,Aula 5: Nam quisquam inventore,5,15,texto
269,Aula 6: Facilis nisi maiores quisquam,6,34,texto
269,Aula 7: Veritatis itaque itaque tempora consequatur,7,40,quiz
269,Aula 8: Atque nisi similique,8,32,video
270,Aula 1: Pariatur consectetur quidem,1,43,quiz
270,Aula 2: Reprehenderit optio totam,2,22,video
270,Aula 3: Architecto labore voluptatem non odit,3,30,video
270,Aula 4: Maxime iure voluptas nostrum fuga,4,15,video
270,Aula 5: Ad quos ipsum blanditiis,5,35,video
271,Aula 1: Dolor eveniet libero id expedita,1,27,texto
271,Aula 2: Laboriosam corporis sequi modi molestias,2,13,quiz
271,Aula 3: Expedita alias voluptas fugiat,3,43,texto
271,Aula 4: Eligendi nostrum totam corporis consequuntur,4,24,texto
271,Aula 5: Officia assumenda in fugiat occaecati quibusdam,5,34,video
271,Aula 6: Enim nihil totam facilis alias,6,13,texto
271,Aula 7: Commodi dignissimos quia veniam,7,42,video
271,Aula 8: Optio temporibus commodi molestias non,8,10,video
271,Aula 9: Magnam provident alias totam voluptates,9,7,texto
271,Aula 10: Rerum facere recusandae aliquam rem hic,10,32,quiz
272,Aula 1: Quos ipsam dolore inventore,1,23,video
272,Aula 2: Nulla vitae molestias,2,13,quiz
272,Aula 3: Delectus debitis sequi,3,8,quiz
272,Aula 4: Aliquam sed unde atque recusandae,4,30,video
272,Aula 5: Iure corporis recusandae quasi assumenda,5,11,texto
272,Aula 6: Voluptates iure officiis,6,40,quiz
272,Aula 7: Fuga explicabo ipsum,7,37,quiz
272,Aula 8: Dolores culpa consectetur quas non sit,8,8,texto
272,Aula 9: Quaerat beatae suscipit,9,38,quiz
272,Aula 10: Amet eius accusamus illum labore,10,41,texto
272,Aula 11: Quos iure doloremque minima,11,35,quiz
272,Aula 12: Et temporibus modi assumenda aliquid minima,12,34,video
272,Aula 13: Officia delectus vero voluptas nostrum dolorum aliquid,13,43,quiz
272,Aula 14: Consequuntur nam tenetur,14,15,quiz
272,Aula 15: Quasi atque ipsa,15,29,texto
273,Aula 1: Eum totam temporibus,1,5,quiz
273,Aula 2: Sint dicta sunt iste asperiores doloribus,2,20,quiz
273,Aula 3: Ipsam cumque quos,3,32,video
273,Aula 4: Soluta totam illo,4,25,video
273,Aula 5: Voluptates blanditiis eligendi quae aliquam veritatis,5,33,texto
273,Aula 6: Hic dolorem nam reprehenderit,6,11,video
273,Aula 7: Quas labore quibusdam,7,38,video
273,Aula 8: Voluptatibus eius inventore voluptatibus ad consequatur,8,30,video
273,Aula 9: Qui eum asperiores numquam,9,5,video
273,Aula 10: Ducimus atque itaque debitis maiores corrupti,10,17,texto
273,Aula 11: Quas nesciunt perferendis omnis voluptate,11,28,video
273,Aula 12: Voluptatibus labore eius hic in,12,22,quiz
273,Aula 13: Iusto et repudiandae saepe aliquam,13,43,video
273,Aula 14: Consectetur atque facilis maiores beatae officiis,14,13,video
274,Aula 1: Consectetur voluptatibus eius eius eveniet,1,6,video
274,Aula 2: Id commodi dicta est,2,36,texto
274,Aula 3: Aspernatur aspernatur provident dignissimos,3,15,video
274,Aula 4: Dolore provident quam impedit,4,45,quiz
274,Aula 5: Accusamus doloribus atque doloremque quaerat,5,26,texto
274,Aula 6: Autem distinctio quibusdam,6,23,quiz
274,Aula 7: Ab ipsa occaecati architecto est harum,7,34,quiz
274,Aula 8: Quis nulla assumenda assumenda,8,28,quiz
274,Aula 9: Architecto saepe adipisci eius,9,30,quiz
274,Aula 10: Repudiandae saepe beatae,10,18,quiz
274,Aula 11: Optio voluptatum nesciunt sapiente,11,29,texto
275,Aula 1: Delectus ratione corrupti molestias voluptatibus,1,42,video
275,Aula 2: Delectus quae qui tempore,2,33,quiz
275,Aula 3: Quaerat pariatur modi nesciunt cumque dolore,3,18,quiz
275,Aula 4: Autem nisi doloribus adipisci,4,10,texto
275,Aula 5: Labore voluptate quod,5,42,video
275,Aula 6: Maxime ullam accusantium,6,44,quiz
275,Aula 7: Delectus dolor ut,7,7,texto
275,Aula 8: Sunt voluptatem voluptas,8,9,quiz
275,Aula 9: Nostrum nemo voluptates fuga possimus aperiam,9,17,texto
275,Aula 10: In et consequatur saepe velit,10,43,texto
275,Aula 11: Corporis officiis molestias nam nam magnam quas,11,7,quiz
275,Aula 12: Earum facere veritatis eum,12,44,texto
275,Aula 13: Qui reiciendis alias officia error,13,9,texto
275,Aula 14: Nobis eum laboriosam,14,22,texto
275,Aula 15: Aliquid repellendus laboriosam aut possimus ab,15,7,video
276,Aula 1: Doloremque fugiat molestias distinctio,1,6,video
276,Aula 2: Ea dolores doloribus asperiores,2,26,quiz
276,Aula 3: Aliquid esse hic eligendi,3,21,texto
276,Aula 4: Laudantium dolores aliquid deleniti dolores laudantium,4,42,video
276,Aula 5: Reprehenderit rerum quibusdam accusantium,5,27,video
276,Aula 6: Debitis at rerum,6,42,quiz
276,Aula 7: Labore minima ratione amet eos perspiciatis,7,12,quiz
276,Aula 8: Quasi cupiditate voluptas voluptates velit,8,16,video
276,Aula 9: Quisquam alias minima quidem voluptatum id,9,32,quiz
